name,n_gih,actual_gih_wr,predicted_gih_wr,residual
Crackling Cyclops,7937.0,0.4805342068791735,0.5013889473423476,-0.02085474046317415
Quilled Greatwurm,7298.0,0.5550835845437107,0.5762483949750637,-0.021164810431353098
Crypt Feaster,9754.0,0.5005126102111954,0.5220019387806184,-0.021489328569422983
"Drakuseth, Maw of Flames",10086.0,0.5455086258179654,0.5673165888923514,-0.021807963074385928
"Etali, Primal Storm",13104.0,0.5283882783882784,0.5506651531212695,-0.022276874732991114
Abyssal Harvester,21246.0,0.555963475477737,0.5782961148890411,-0.022332639411304145
"Dwynen, Gilt-Leaf Daen",18835.0,0.531510485797717,0.5539462962304024,-0.022435810432685388
Wardens of the Cycle,17872.0,0.5165062667860341,0.5394763662956902,-0.022970099509656117
Frenzied Goblin,13951.0,0.512077987241058,0.5354043571716259,-0.023326369930567914
Macabre Waltz,47227.0,0.517606453935249,0.5410285360011822,-0.023422082065933214
Erudite Wizard,42789.0,0.5127018626282456,0.5372134548271116,-0.024511592198866006
Aegis Turtle,13003.0,0.4990386833807583,0.5240993436963743,-0.025060660315616046
Electroduplicate,2158.0,0.5018535681186284,0.5272428249673904,-0.025389256848762032
Incinerating Blast,36082.0,0.5247491824178261,0.550163993297783,-0.025414810879956895
Thrill of Possibility,33230.0,0.5166415889256696,0.5424393379932994,-0.02579774906762977
Juggernaut,6191.0,0.49361977063479245,0.5195025024662848,-0.025882731831492367
Raise the Past,3580.0,0.5162011173184358,0.5428176201406253,-0.026616502822189525
"Ajani, Caller of the Pride",8813.0,0.5793713831839328,0.6068146139092884,-0.027443230725355594
Stromkirk Bloodthief,20758.0,0.5214375180653242,0.5492453673921874,-0.0278078493268632
Elvish Archdruid,9913.0,0.5452436194895591,0.5740719875719802,-0.028828368082421063
Shivan Dragon,11793.0,0.5156448740778428,0.5458628214310591,-0.030217947353216368
Divine Resilience,9261.0,0.506208832739445,0.5365718800272664,-0.030363047287821465
Spitfire Lagac,4594.0,0.48606878537222464,0.516823218756562,-0.030754433384337365
"Zul Ashur, Lich Lord",13662.0,0.5420143463621725,0.5727785767443013,-0.030764230382128832
Burnished Hart,11587.0,0.4838180719772158,0.5149811435096039,-0.031163071532388065
"Lathril, Blade of the Elves",6456.0,0.4917905824039653,0.5232821188279064,-0.03149153642394115
Hare Apparent,27870.0,0.511697165410836,0.5437919400260857,-0.03209477461524968
Firebrand Archer,28376.0,0.49429095009867496,0.5264675738823152,-0.03217662378364028
Armasaur Guide,13588.0,0.5072122460994996,0.5395802931370351,-0.0323680470375356
Exsanguinate,2482.0,0.4782433521353747,0.5106311638013683,-0.03238781166599358
Flamewake Phoenix,11404.0,0.5176253945983865,0.5511027660281753,-0.033477371429788794
Crystal Barricade,4010.0,0.4860349127182045,0.5216833551827409,-0.03564844246453641
Dauntless Veteran,21804.0,0.5146762062006971,0.5516982612793382,-0.03702205507864109
Aetherize,12009.0,0.49629444583229243,0.534136811619007,-0.037842365786714516
Nine-Lives Familiar,14360.0,0.5322423398328691,0.5704219206323158,-0.03817958079944672
Homunculus Horde,13434.0,0.5127288968289415,0.5514065383338819,-0.03867764150494035
Mischievous Pup,20408.0,0.5125931007448059,0.5523597616603555,-0.03976666091554959
Bulk Up,3617.0,0.47525573679845173,0.5156010884657463,-0.04034535166729453
Good-Fortune Unicorn,18638.0,0.5197982616160532,0.560650927412271,-0.04085266579621771
Twinblade Blessing,3654.0,0.463327859879584,0.5050255649734064,-0.041697705093822424
Mocking Sprite,32076.0,0.49700710811821924,0.5398875374682354,-0.042880429350016125
Banner of Kinship,3192.0,0.4981203007518797,0.541621986642059,-0.043501685890179276
Midnight Snack,3905.0,0.47093469910371316,0.5187522066755699,-0.04781750757185671
An Offer You Can't Refuse,1994.0,0.4879638916750251,0.5365453012266567,-0.048581409551631594
Grow from the Ashes,24014.0,0.47926209711001916,0.529355304335103,-0.05009320722508387
Reclamation Sage,14195.0,0.49989432898908065,0.5522992909198071,-0.05240496193072647
Time Stop,4789.0,0.4712883691793694,0.5309830072984502,-0.05969463811908077
"Niv-Mizzet, Visionary",2396.0,0.4691151919866444,0.5298398898930127,-0.06072469790636825
Painful Quandary,2767.0,0.4503071919045898,0.5148097351866453,-0.06450254328205551
Fishing Pole,1776.0,0.4329954954954955,0.49993256418202897,-0.06693706868653349
Inspiring Call,3778.0,0.4674430915828481,0.5407178677324286,-0.0732747761495805
Clinquant Skymage,16800.0,0.48482142857142857,0.5588199217090849,-0.07399849313765633
Boltwave,2563.0,0.4408895825204838,0.5201977860297142,-0.0793082035092304
Thousand-Year Storm,695.0,0.35827338129496406,0.4712174758633967,-0.11294409456843263
Doubling Season,1098.0,0.3998178506375228,0.5235399063401842,-0.12372205570266143
