name,n_gih,actual_gih_wr,predicted_gih_wr,residual
"Splinter, Radical Rat",2982,0.5489999999999999,0.5757899106092554,-0.026789910609255507
Henchbots,6156,0.535,0.561975420819427,-0.026975420819426943
Mutant Chain Reaction,4910,0.537,0.5647659435274751,-0.02776594352747508
"Venus, Torn Between Worlds",6166,0.532,0.5616993377202804,-0.029699337720280328
Foot Mystic,5093,0.508,0.5430554947642061,-0.03505549476420611
Splinter's Technique,1127,0.514,0.549236843786267,-0.035236843786267014
"Renet, Temporal Apprentice",2157,0.545,0.5807290160733706,-0.035729016073370534
"Leonardo, Cutting Edge",3045,0.569,0.6057433542525379,-0.03674335425253794
New Generation's Technique,3161,0.521,0.558559247683817,-0.03755924768381702
"Casey Jones, Vigilante",1374,0.526,0.563808642190329,-0.03780864219032898
Putrid Pals,5681,0.505,0.5449377845476955,-0.039937784547695476
Party Dude,1812,0.512,0.5544062687815894,-0.042406268781589374
"April, Reporter of the Weird",2611,0.509,0.5527798121345098,-0.043779812134509766
Negate,1793,0.5,0.5533493230672966,-0.05334932306729656
Turtles Forever,640,0.503,0.5611522197042893,-0.0581522197042893
Shredder's Armor,1121,0.485,0.5452539922703805,-0.06025399227038053
Hard-Won Jitte,1828,0.47200000000000003,0.5346726068999937,-0.06267260689999371
